"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","RelatedTo","Product Family","serviceCode","Location","Location Type","Storage Media","Group","Group Description","usageType","operation","Alarm Type","Database Engine Type","Instance Configuration Type","Logs Destination","OTel_Type","Region Code","Retention","serviceName","Type","Type Description","Version"
"3QNCYBJPMHGVX4CR","JRTCKXETXF","3QNCYBJPMHGVX4CR.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB for over 50TB of vended log data ingested to CloudWatch logs per month in Asia Pacific (Taipei)","2026-08-01","51200","Inf","GB","0.0500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Taipei)","AWS Region",,"Ingested Logs","Log files generated by AWS services","APE2-VendedLog-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-east-2",,"AmazonCloudWatch",,,"Current"
"3QRGSH8WVYW6R7WH","JRTCKXETXF","3QRGSH8WVYW6R7WH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per Alarm in Canada (Central)","2026-08-01","0","Inf","Alarms","0.1000000000","USD",,"Alarm","AmazonCloudWatch","Canada (Central)","AWS Region",,"Log Alarm","CloudWatch Alarms evaluting log queries","CAN1-CW:LogAlarmMonitorUsage","","Standard",,,,,"ca-central-1",,"AmazonCloudWatch",,,
"3QTK2H4WYSZGN2U8","JRTCKXETXF","3QTK2H4WYSZGN2U8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 1,000 metrics requested using GetMetricData API - EU (London)","2026-08-01","0","Inf","Metrics","0.0000100000","USD",,"API Request","AmazonCloudWatch","EU (London)","AWS Region",,"CW-Requests","CloudWatch Bulk API Requests","EUW2-CW:GMD-Metrics","GetMetricData",,,,,,"eu-west-2",,"AmazonCloudWatch",,,
"3R4ZVBM4XT4XSMFC","JRTCKXETXF","3R4ZVBM4XT4XSMFC.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.35 per GB of Application Signals data ingested for the first 10TB - Canada (Central)","2026-08-01","0","10240","GB","0.3500000000","USD",,"Application Signals Bytes","AmazonCloudWatch","Canada (Central)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","CAN1-Application-Signals-Bytes","",,,,,,"ca-central-1",,"AmazonCloudWatch",,,
"3R4ZVBM4XT4XSMFC","JRTCKXETXF","3R4ZVBM4XT4XSMFC.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.20 per GB of Application Signals data ingested for the next 20TB - Canada (Central)","2026-08-01","10240","30720","GB","0.2000000000","USD",,"Application Signals Bytes","AmazonCloudWatch","Canada (Central)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","CAN1-Application-Signals-Bytes","",,,,,,"ca-central-1",,"AmazonCloudWatch",,,
"3R4ZVBM4XT4XSMFC","JRTCKXETXF","3R4ZVBM4XT4XSMFC.JRTCKXETXF.YKK5MB6R7S","OnDemand","$0.15 per GB of Application Signals data ingested for over 30TB - Canada (Central)","2026-08-01","30720","Inf","GB","0.1500000000","USD",,"Application Signals Bytes","AmazonCloudWatch","Canada (Central)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","CAN1-Application-Signals-Bytes","",,,,,,"ca-central-1",,"AmazonCloudWatch",,,
"3RAKZV293WQB35ZQ","JRTCKXETXF","3RAKZV293WQB35ZQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.003125 per ACU-Hour monitored by Database Insights for Aurora-MySQL serverless databases in Asia Pacific (Melbourne)","2026-08-01","0","Inf","ACU-Hours","0.0031250000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Melbourne)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","APS6-CW:DatabaseInsights-ACU-Hours","Aurora-MySQL:Serverless",,"Aurora-MySQL","Serverless",,,"ap-southeast-4",,"AmazonCloudWatch",,,
"3RBKJH2FDDB7JPDU","JRTCKXETXF","3RBKJH2FDDB7JPDU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002164 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for RDS Oracle Provisioned in Asia Pacific (Taipei)","2026-08-01","0","Inf","vCPU-Hours","0.0021640000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Taipei)","AWS Region",,,,"APE2-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","RDS-Oracle:Provisioned",,"RDS Oracle","Provisioned",,,"ap-east-2","FMR","AmazonCloudWatch",,,
"3RDM7DCPD6WQB2RE","JRTCKXETXF","3RDM7DCPD6WQB2RE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 1,000 metrics requested using GetMetricData API - Asia Pacific (Hong Kong)","2026-08-01","0","Inf","Metrics","0.0000100000","USD",,"API Request","AmazonCloudWatch","Asia Pacific (Hong Kong)","AWS Region",,"CW-Requests","CloudWatch Bulk API Requests","APE1-CW:GMD-Metrics","GetMetricData",,,,,,"ap-east-1",,"AmazonCloudWatch",,,
"3RZ87SJ3Z9H6G3ZQ","JRTCKXETXF","3RZ87SJ3Z9H6G3ZQ.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.35 per GB of vended logs ingested in Infrequent Access log class for the first 10TB - Asia Pacific (Singapore)","2026-08-01","0","10240","GB","0.3500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Singapore)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","APS1-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-1",,"AmazonCloudWatch",,,
"3RZ87SJ3Z9H6G3ZQ","JRTCKXETXF","3RZ87SJ3Z9H6G3ZQ.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.21 per GB of vended logs ingested in Infrequent Access log class for the next 20TB - Asia Pacific (Singapore)","2026-08-01","10240","30720","GB","0.2100000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Singapore)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","APS1-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-1",,"AmazonCloudWatch",,,
"3RZ87SJ3Z9H6G3ZQ","JRTCKXETXF","3RZ87SJ3Z9H6G3ZQ.JRTCKXETXF.AMET9K77J3","OnDemand","$0.105 per GB of vended logs ingested in Infrequent Access log class for the next 20TB - Asia Pacific (Singapore)","2026-08-01","30720","51200","GB","0.1050000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Singapore)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","APS1-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-1",,"AmazonCloudWatch",,,
"3RZ87SJ3Z9H6G3ZQ","JRTCKXETXF","3RZ87SJ3Z9H6G3ZQ.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.07 per GB of vended logs ingested in Infrequent Access log class over 50TB - Asia Pacific (Singapore)","2026-08-01","51200","Inf","GB","0.0700000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Singapore)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","APS1-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-1",,"AmazonCloudWatch",,,
"3SNTAGF3QR8HKQ87","JRTCKXETXF","3SNTAGF3QR8HKQ87.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 1,000 metrics requested using GetMetricData API - Europe (Zurich)","2026-08-01","0","Inf","Metrics","0.0000100000","USD",,"API Request","AmazonCloudWatch","Europe (Zurich)","AWS Region",,"CW-Requests","CloudWatch Bulk API Requests","EUC2-CW:GMD-Metrics","GetMetricData",,,,,,"eu-central-2",,"AmazonCloudWatch",,,
"3SQ8GU5XV2HPHF45","JRTCKXETXF","3SQ8GU5XV2HPHF45.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per metric analyzed by the alarm per month","2026-08-01","0","Inf","Alarms","0.1000000000","USD",,"Alarm","AmazonCloudWatch","EU (Ireland)","AWS Region",,"Metrics Insights Alarms","CloudWatch Alarms evaluating Metrics Insights queries","EU-CW:MetricInsightAlarmUsage","","Standard",,,,,"eu-west-1",,"AmazonCloudWatch",,,
"3T32URKENGGW7VWY","JRTCKXETXF","3T32URKENGGW7VWY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002054 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-MySQL Provisioned in US East (N. Virginia)","2026-08-01","0","Inf","vCPU-Hours","0.0020540000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","US East (N. Virginia)","AWS Region",,,,"USE1-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","Aurora-MySQL:Provisioned",,"Aurora-MySQL","Provisioned",,,"us-east-1","FMR","AmazonCloudWatch",,,
"3T6BNWZT673PJUXY","JRTCKXETXF","3T6BNWZT673PJUXY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB-Mo for Log data stored in Mexico (Central)","2026-08-01","0","Inf","GB-Mo","0.0300000000","USD","6XTVPDAM3VF25UTA","Storage Snapshot","AmazonCloudWatch","Mexico (Central)","AWS Region","Amazon S3","Amazon CloudWatch Standard Storage pricing current","Amazon CloudWatch Logs Storage Current version","MXC1-TimedStorage-ByteHrs","",,,,,,"mx-central-1",,"AmazonCloudWatch",,,"Current"
"3T6X5KHFU2223A3S","JRTCKXETXF","3T6X5KHFU2223A3S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00816 per GB-Mo for TimedStorage-AIA-ByteHrs in South America (Sao Paulo)","2026-08-01","0","Inf","GB-Mo","0.0081600000","USD","6XTVPDAM3VF25UTA","Storage Snapshot","AmazonCloudWatch","South America (Sao Paulo)","AWS Region",,,,"SAE1-TimedStorage-AIA-ByteHrs","",,,,,,"sa-east-1",,"AmazonCloudWatch",,,"Current AIA"
"3TH5V3VPJTWUXX83","JRTCKXETXF","3TH5V3VPJTWUXX83.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per vCPU-Hour monitored by Database Insights for Aurora-MySQL provisioned databases in EU (Frankfurt)","2026-08-01","0","Inf","vCPU-Hours","0.0125000000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","EU (Frankfurt)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","EUC1-CW:DatabaseInsights-vCPU-Hours","Aurora-MySQL:Provisioned",,"Aurora-MySQL","Provisioned",,,"eu-central-1",,"AmazonCloudWatch",,,
"3UJ4CNNE27C2XT9B","JRTCKXETXF","3UJ4CNNE27C2XT9B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4 per GB custom log data ingested in Infrequent Access log class - Asia Pacific (Hong Kong)","2026-08-01","0","Inf","GB","0.4000000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Hong Kong)","AWS Region",,"IA Custom ingested Logs","Existing system, application, and custom log files","APE1-DataProcessingIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-east-1",,"AmazonCloudWatch",,,
"3UKS7WXNGWS939X8","JRTCKXETXF","3UKS7WXNGWS939X8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.50 per composite alarm month - Europe (Zurich)","2026-08-01","0","Inf","Alarms","0.5000000000","USD",,"Alarm","AmazonCloudWatch","Europe (Zurich)","AWS Region",,"Alarm","CloudWatch Alarms","EUC2-CW:CompositeAlarmMonitorUsage","","Composite",,,,,"eu-central-2",,"AmazonCloudWatch",,,
"3V9XCKZE6GNAFE78","JRTCKXETXF","3V9XCKZE6GNAFE78.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.335 per GB of vended logsingested in Infrequent Access log class for the first 10TB - US West (Northern California)","2026-08-01","0","10240","GB","0.3350000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","US West (N. California)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","USW1-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"us-west-1",,"AmazonCloudWatch",,,
"3V9XCKZE6GNAFE78","JRTCKXETXF","3V9XCKZE6GNAFE78.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.201 per GB of vended logsingested in Infrequent Access log class for the next 20TB - US West (Northern California)","2026-08-01","10240","30720","GB","0.2010000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","US West (N. California)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","USW1-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"us-west-1",,"AmazonCloudWatch",,,
"3V9XCKZE6GNAFE78","JRTCKXETXF","3V9XCKZE6GNAFE78.JRTCKXETXF.AMET9K77J3","OnDemand","$0.101 per GB of vended logsingested in Infrequent Access log class for the next 20TB - US West (Northern California)","2026-08-01","30720","51200","GB","0.1010000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","US West (N. California)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","USW1-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"us-west-1",,"AmazonCloudWatch",,,
"3V9XCKZE6GNAFE78","JRTCKXETXF","3V9XCKZE6GNAFE78.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.067 per GB of vended logs ingested in Infrequent Access log class over 50TB - US West (Northern California)","2026-08-01","51200","Inf","GB","0.0670000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","US West (N. California)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","USW1-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"us-west-1",,"AmazonCloudWatch",,,
"3VS6REKXS758C83J","JRTCKXETXF","3VS6REKXS758C83J.JRTCKXETXF.6YS6EN2CT7","OnDemand","From Asia Pacific (Melbourne) CW Network Monitor Hybrid","2026-08-01","0","Inf","hours","0.1100000000","USD",,"CloudWatch Network Monitor","AmazonCloudWatch","Asia Pacific (Melbourne)","AWS Region",,"CW-NM-Hybrid-Paid","CloudWatch-Network Management - Hybrid - Paid","APS6-CWNMHybrid-Paid","CloudWatch-NM-Paid",,,,,,"ap-southeast-4",,"AmazonCloudWatch",,,
"3W4JHTHWRR28UYXH","JRTCKXETXF","3W4JHTHWRR28UYXH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per CloudWatch RUM event - first 1 million events free trial in Asia Pacific (Taipei)","2026-08-01","0","Inf","Events","0.0000000000","USD",,,"AmazonCloudWatch","Asia Pacific (Taipei)","AWS Region",,"CW-RUM","CloudWatch RUM free events","APE2-CW:RUM-free-events","PutRumEvents",,,,,,"ap-east-2",,"AmazonCloudWatch",,,
"3W4W9FJUSD2XECDJ","JRTCKXETXF","3W4W9FJUSD2XECDJ.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.335 per GB of vended logs ingested in Infrequent Access log class for the first 10TB - Asia Pacific (Sydney)","2026-08-01","0","10240","GB","0.3350000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","APS2-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-2",,"AmazonCloudWatch",,,
"3W4W9FJUSD2XECDJ","JRTCKXETXF","3W4W9FJUSD2XECDJ.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.201 per GB of vended logs ingested in Infrequent Access log class for the next 20TB - Asia Pacific (Sydney)","2026-08-01","10240","30720","GB","0.2010000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","APS2-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-2",,"AmazonCloudWatch",,,
"3W4W9FJUSD2XECDJ","JRTCKXETXF","3W4W9FJUSD2XECDJ.JRTCKXETXF.AMET9K77J3","OnDemand","$0.101 per GB of vended logs ingested in Infrequent Access log class for the next 20TB - Asia Pacific (Sydney)","2026-08-01","30720","51200","GB","0.1010000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","APS2-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-2",,"AmazonCloudWatch",,,
"3W4W9FJUSD2XECDJ","JRTCKXETXF","3W4W9FJUSD2XECDJ.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.067 per GB of vended logs ingested in Infrequent Access log class over 50TB - Asia Pacific (Sydney)","2026-08-01","51200","Inf","GB","0.0670000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"IA Vended ingested logs","Existing system, application, and custom log files","APS2-VendedLogIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-2",,"AmazonCloudWatch",,,
"3W9PMXJCNBEBEGKF","JRTCKXETXF","3W9PMXJCNBEBEGKF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002157 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-MySQL Provisioned in Mexico (Central)","2026-08-01","0","Inf","vCPU-Hours","0.0021570000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Mexico (Central)","AWS Region",,,,"MXC1-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","Aurora-MySQL:Provisioned",,"Aurora-MySQL","Provisioned",,,"mx-central-1","FMR","AmazonCloudWatch",,,
"3WG4PACR975S7XR4","JRTCKXETXF","3WG4PACR975S7XR4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 1,000 requests","2026-08-01","0","Inf","Requests","0.0000100000","USD","VE63M6QDRWUAS2VN","API Request","AmazonCloudWatch","EU (Paris)","AWS Region",,"CW-Requests","CloudWatch API Requests","EUW3-CW:Requests","",,,,,,"eu-west-3",,"AmazonCloudWatch",,,
"3X4GMS43EEB22HGA","JRTCKXETXF","3X4GMS43EEB22HGA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.50 per composite alarm month in Asia Pacific (New Zealand)","2026-08-01","0","Inf","Alarms","0.5000000000","USD",,"Alarm","AmazonCloudWatch","Asia Pacific (New Zealand)","AWS Region",,"Alarm","CloudWatch Alarms","APS8-CW:CompositeAlarmMonitorUsage","","Composite",,,,,"ap-southeast-6",,"AmazonCloudWatch",,,
"3XQYNFARA6TA7ZAD","JRTCKXETXF","3XQYNFARA6TA7ZAD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.07 per metric month - Asia Pacific (Hong Kong)","2026-08-01","0","Inf","Metrics","0.0700000000","USD",,"Metric","AmazonCloudWatch","Asia Pacific (Hong Kong)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","APE1-CW:MetricsUsage","MetricStorage:CI-ECS",,,,,,"ap-east-1",,"AmazonCloudWatch",,,
"3XRN8CE6MNE6XCXC","JRTCKXETXF","3XRN8CE6MNE6XCXC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per vCPU-Hour monitored by Database Insights for RDS PostgreSQL provisioned databases in US West (N. California)","2026-08-01","0","Inf","vCPU-Hours","0.0125000000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","US West (N. California)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","USW1-CW:DatabaseInsights-vCPU-Hours","RDS-PostgreSQL:Provisioned",,"RDS PostgreSQL","Provisioned",,,"us-west-1",,"AmazonCloudWatch",,,
"3Y3STRUDFD7P93DP","JRTCKXETXF","3Y3STRUDFD7P93DP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002455 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-PostgreSQL Provisioned in EU (Frankfurt)","2026-08-01","0","Inf","vCPU-Hours","0.0024550000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","EU (Frankfurt)","AWS Region",,,,"EUC1-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","Aurora-PostgreSQL:Provisioned",,"Aurora-PostgreSQL","Provisioned",,,"eu-central-1","FMR","AmazonCloudWatch",,,
"3Y4DZ489XV5E8PW7","JRTCKXETXF","3Y4DZ489XV5E8PW7.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.25 per GB of CloudFront log data delivered to Kinesis Firehose for the first 10TB  -  EU (Milan)","2026-08-01","0","10240","GB","0.2500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Delivered Logs","Logs generated by Amazon CloudFront and delivered to Firehose as Vended Logs","EUS1-FH-Egress-Bytes-CFLogs","",,,,"Amazon Kinesis Data Firehose",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"3Y4DZ489XV5E8PW7","JRTCKXETXF","3Y4DZ489XV5E8PW7.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.15 per GB of CloudFront log data delivered to Kinesis Firehose for the next 20TB  -  EU (Milan)","2026-08-01","10240","30720","GB","0.1500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Delivered Logs","Logs generated by Amazon CloudFront and delivered to Firehose as Vended Logs","EUS1-FH-Egress-Bytes-CFLogs","",,,,"Amazon Kinesis Data Firehose",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"3Y4DZ489XV5E8PW7","JRTCKXETXF","3Y4DZ489XV5E8PW7.JRTCKXETXF.AMET9K77J3","OnDemand","$0.075 per GB of CloudFront log data delivered to Kinesis Firehose for the next 20TB  -  EU (Milan)","2026-08-01","30720","51200","GB","0.0750000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Delivered Logs","Logs generated by Amazon CloudFront and delivered to Firehose as Vended Logs","EUS1-FH-Egress-Bytes-CFLogs","",,,,"Amazon Kinesis Data Firehose",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"3Y4DZ489XV5E8PW7","JRTCKXETXF","3Y4DZ489XV5E8PW7.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB of CloudFront log data delivered to Kinesis Firehose over 50TB  -  EU (Milan)","2026-08-01","51200","Inf","GB","0.0500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Delivered Logs","Logs generated by Amazon CloudFront and delivered to Firehose as Vended Logs","EUS1-FH-Egress-Bytes-CFLogs","",,,,"Amazon Kinesis Data Firehose",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"3Y77EJEYM27948JK","JRTCKXETXF","3Y77EJEYM27948JK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000023 per ACU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for Aurora-PostgreSQL Limitless in Asia Pacific (Malaysia)","2026-08-01","0","Inf","ACU-Hours","0.0000230000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Malaysia)","AWS Region",,,,"APS7-CW:DatabaseInsights-Standard-AMR-ACU-Hours","Aurora-PostgreSQL:Limitless",,"Aurora-PostgreSQL","Limitless",,,"ap-southeast-5","AMR","AmazonCloudWatch",,,
"3Y9KUWDPZXE8HJMS","JRTCKXETXF","3Y9KUWDPZXE8HJMS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002405 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for RDS MySQL Provisioned in Asia Pacific (Osaka)","2026-08-01","0","Inf","vCPU-Hours","0.0024050000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Osaka)","AWS Region",,,,"APN3-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","RDS-MySQL:Provisioned",,"RDS MySQL","Provisioned",,,"ap-northeast-3","FMR","AmazonCloudWatch",,,
"3YB7X822BH75JRG8","JRTCKXETXF","3YB7X822BH75JRG8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.335 per GB custom log data ingested in Infrequent Access log class -Asia Pacific (Mumbai)","2026-08-01","0","Inf","GB","0.3350000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Mumbai)","AWS Region",,"IA Custom ingested Logs","Existing system, application, and custom log files","APS3-DataProcessingIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-south-1",,"AmazonCloudWatch",,,
