"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Volume Type","Group","Group Description","usageType","operation","Region Code","serviceName","TableClass"
"78UKP8NU6E3554UQ","JRTCKXETXF","78UKP8NU6E3554UQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0001930 per hour for units of IA read capacity in EU (Milan)","2026-07-01","0","Inf","ReadCapacityUnit-Hrs","0.0001930000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","EU (Milan)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB Provisioned Read Units IA","EUS1-IA-ReadCapacityUnit-Hrs","CommittedThroughput","eu-south-1","Amazon DynamoDB",
"78Y6Q3YQ4Z87KEAD","JRTCKXETXF","78Y6Q3YQ4Z87KEAD.JRTCKXETXF.HBHVWY47CM","OnDemand","$0 per hour for 18,600 units of DynamoDB Provisioned Read Capacity Units in Asia Pacific (Thailand)","2026-07-01","0","18600","ReadCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS9-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-7","Amazon DynamoDB",
"78Y6Q3YQ4Z87KEAD","JRTCKXETXF","78Y6Q3YQ4Z87KEAD.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.0001332 per hour beyond the free tier for DynamoDB Provisioned Read Capacity Units in Asia Pacific (Thailand)","2026-07-01","18600","Inf","ReadCapacityUnit-Hrs","0.0001332000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS9-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-7","Amazon DynamoDB",
"78Y6Q3YQ4Z87KEAD","YTVHEVGPBZ","78Y6Q3YQ4Z87KEAD.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000260000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS9-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-7","Amazon DynamoDB",
"78Y6Q3YQ4Z87KEAD","YTVHEVGPBZ","78Y6Q3YQ4Z87KEAD.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.3078","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS9-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-7","Amazon DynamoDB",
"7AFS5QRBMXJJVTBW","JRTCKXETXF","7AFS5QRBMXJJVTBW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0001850 per hour for units of IA read capacity in Asia Pacific (Mumbai)","2026-07-01","0","Inf","ReadCapacityUnit-Hrs","0.0001850000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Mumbai)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB Provisioned Read Units IA","APS3-IA-ReadCapacityUnit-Hrs","CommittedThroughput","ap-south-1","Amazon DynamoDB",
"7AWWGBPDAG6XPXDF","JRTCKXETXF","7AWWGBPDAG6XPXDF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000156 per hour for units of read capacity","2026-07-01","0","Inf","ReadCapacityUnit-Hrs","0.0001560000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","AWS GovCloud (US-East)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","UGE1-ReadCapacityUnit-Hrs","CommittedThroughput","us-gov-east-1","Amazon DynamoDB",
"7AWWGBPDAG6XPXDF","VG8YD49WWM","7AWWGBPDAG6XPXDF.VG8YD49WWM.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000190000","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","AWS GovCloud (US-East)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","UGE1-ReadCapacityUnit-Hrs","CommittedThroughput","us-gov-east-1","Amazon DynamoDB",
"7AWWGBPDAG6XPXDF","VG8YD49WWM","7AWWGBPDAG6XPXDF.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.43","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","AWS GovCloud (US-East)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","UGE1-ReadCapacityUnit-Hrs","CommittedThroughput","us-gov-east-1","Amazon DynamoDB",
"7AWWGBPDAG6XPXDF","YTVHEVGPBZ","7AWWGBPDAG6XPXDF.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000310000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","AWS GovCloud (US-East)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","UGE1-ReadCapacityUnit-Hrs","CommittedThroughput","us-gov-east-1","Amazon DynamoDB",
"7AWWGBPDAG6XPXDF","YTVHEVGPBZ","7AWWGBPDAG6XPXDF.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.36","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","AWS GovCloud (US-East)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","UGE1-ReadCapacityUnit-Hrs","CommittedThroughput","us-gov-east-1","Amazon DynamoDB",
"7CWH57BC2PWWUQUW","JRTCKXETXF","7CWH57BC2PWWUQUW.JRTCKXETXF.G2A93NZ7DT","OnDemand","USD 0.0 per GB-Mo for TimedStorage-ByteHrs in EU (Stockholm)","2026-07-01","0","25","GB-Mo","0.0000000000","USD",,,,"Database Storage","AmazonDynamoDB","EU (Stockholm)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"EUN1-TimedStorage-ByteHrs","","eu-north-1","Amazon DynamoDB",
"7CWH57BC2PWWUQUW","JRTCKXETXF","7CWH57BC2PWWUQUW.JRTCKXETXF.VYAP54KATQ","OnDemand","USD 0.269 per GB-Mo for TimedStorage-ByteHrs in EU (Stockholm)","2026-07-01","25","Inf","GB-Mo","0.2690000000","USD",,,,"Database Storage","AmazonDynamoDB","EU (Stockholm)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"EUN1-TimedStorage-ByteHrs","","eu-north-1","Amazon DynamoDB",
"7F2ACAVCFM3XAAAF","JRTCKXETXF","7F2ACAVCFM3XAAAF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00093 per ReplicatedWriteCapacityUnit-Hrs for IA in Asia Pacific (Jakarta)","2026-07-01","0","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0009300000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-ReplicatedWriteUnitsIA","DynamoDB Provisioned Replicated Write Units IA","APS4-IA-ReplWriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-3","Amazon DynamoDB",
"7H4QZ7MBMBZ98V2G","JRTCKXETXF","7H4QZ7MBMBZ98V2G.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of read capacity for a month (free tier)","2026-07-01","0","18600","ReadCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS2-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-2","Amazon DynamoDB",
"7H4QZ7MBMBZ98V2G","JRTCKXETXF","7H4QZ7MBMBZ98V2G.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000148 per hour for units of read capacity beyond the free tier","2026-07-01","18600","Inf","ReadCapacityUnit-Hrs","0.0001480000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS2-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-2","Amazon DynamoDB",
"7H4QZ7MBMBZ98V2G","VG8YD49WWM","7H4QZ7MBMBZ98V2G.VG8YD49WWM.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000180000","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS2-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-2","Amazon DynamoDB",
"7H4QZ7MBMBZ98V2G","VG8YD49WWM","7H4QZ7MBMBZ98V2G.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.4104","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS2-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-2","Amazon DynamoDB",
"7H4QZ7MBMBZ98V2G","YTVHEVGPBZ","7H4QZ7MBMBZ98V2G.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000290000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS2-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-2","Amazon DynamoDB",
"7H4QZ7MBMBZ98V2G","YTVHEVGPBZ","7H4QZ7MBMBZ98V2G.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.342","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS2-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-2","Amazon DynamoDB",
"7HC5AXVD5SFG9RHU","JRTCKXETXF","7HC5AXVD5SFG9RHU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1500 per GB for data import in US East (Ohio)","2026-07-01","0","Inf","GB","0.1500000000","USD",,,,"Amazon DynamoDB Import Data Size","AmazonDynamoDB","US East (Ohio)","AWS Region","Amazon DynamoDB - Import Size",,,"USE2-ImportDataSize-Bytes","","us-east-2","Amazon DynamoDB",
"7HJRMNFMKCHMCRU3","JRTCKXETXF","7HJRMNFMKCHMCRU3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.11308 per million change data capture units for Kinesis Data Streams in EU (Ireland)","2026-07-01","0","Inf","ChangeDataCaptureUnits","0.0000001131","USD",,,,,"AmazonDynamoDB","EU (Ireland)","AWS Region",,"DDB-Kinesis","Change Data Capture Units for Kinesis Data Streams","EU-ChangeDataCaptureUnits-Kinesis","DelegatedOperations","eu-west-1","Amazon DynamoDB",
"7HNFM9N2ATBE8ATT","JRTCKXETXF","7HNFM9N2ATBE8ATT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.845 per million replicated IA write request units in Asia Pacific (Seoul)","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000008450","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Seoul)","AWS Region",,"DDB-ReplicatedWriteUnitsIA","DynamoDB PayPerRequest Replicated Write Request Units IA","APN2-IA-ReplWriteRequestUnits","PayPerRequestThroughput","ap-northeast-2","Amazon DynamoDB",
"7K5WUM95ESV9A6YE","JRTCKXETXF","7K5WUM95ESV9A6YE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.705 per million write request units in Europe (Spain)","2026-07-01","0","Inf","WriteRequestUnits","0.0000007050","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Europe (Spain)","AWS Region",,"DDB-WriteUnits","DynamoDB PayPerRequest Write Request Units","EUS2-WriteRequestUnits","PayPerRequestThroughput","eu-south-2","Amazon DynamoDB",
"7KMJ5NF63VBP5UAR","JRTCKXETXF","7KMJ5NF63VBP5UAR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.89 per million IA write request units in Asia Pacific (Sydney)","2026-07-01","0","Inf","WriteRequestUnits","0.0000008900","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region",,"DDB-WriteUnitsIA","DynamoDB PayPerRequest Write Request Units IA","APS2-IA-WriteRequestUnits","PayPerRequestThroughput","ap-southeast-2","Amazon DynamoDB",
"7MM5RFDMVUSVQ5BQ","JRTCKXETXF","7MM5RFDMVUSVQ5BQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.18 per GB for RestoreDataSize-Bytes in AWS GovCloud (US)","2026-07-01","0","Inf","GB","0.1800000000","USD",,,,"Amazon DynamoDB Restore Data Size","AmazonDynamoDB","AWS GovCloud (US-West)","AWS Region","Amazon DynamoDB - Backup Restore Size",,,"UGW1-RestoreDataSize-Bytes","","us-gov-west-1","Amazon DynamoDB",
"7NVCAPWWYK4MCTA8","JRTCKXETXF","7NVCAPWWYK4MCTA8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0008940 per hour for units of IA write capacity in Canada (Central)","2026-07-01","0","Inf","WriteCapacityUnit-Hrs","0.0008940000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Canada (Central)","AWS Region",,"DDB-WriteUnitsIA","DynamoDB Provisioned Write Units IA","CAN1-IA-WriteCapacityUnit-Hrs","CommittedThroughput","ca-central-1","Amazon DynamoDB",
"7PJ8DVXGYPTSGH8C","JRTCKXETXF","7PJ8DVXGYPTSGH8C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.17 per GB of data restored in Europe (Spain)","2026-07-01","0","Inf","GB","0.1700000000","USD",,,,"Amazon DynamoDB Restore Data Size","AmazonDynamoDB","Europe (Spain)","AWS Region","Amazon DynamoDB - Backup Restore Size",,,"EUS2-RestoreDataSize-Bytes","","eu-south-2","Amazon DynamoDB",
"7QMRHHS4F8PDKQES","JRTCKXETXF","7QMRHHS4F8PDKQES.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1243 per million change data capture units for Kinesis Data Streams in in Middle East (Bahrain)","2026-07-01","0","Inf","ChangeDataCaptureUnits","0.0000001244","USD",,,,,"AmazonDynamoDB","Middle East (Bahrain)","AWS Region",,"DDB-Kinesis","Change Data Capture Units for Kinesis Data Streams","MES1-ChangeDataCaptureUnits-Kinesis","DelegatedOperations","me-south-1","Amazon DynamoDB",
"7RMXSRG38CCDZ8UU","JRTCKXETXF","7RMXSRG38CCDZ8UU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.187 per GB for RestoreDataSize-Bytes in Middle East (Bahrain)","2026-07-01","0","Inf","GB","0.1870000000","USD",,,,"Amazon DynamoDB Restore Data Size","AmazonDynamoDB","Middle East (Bahrain)","AWS Region","Amazon DynamoDB - Backup Restore Size",,,"MES1-RestoreDataSize-Bytes","","me-south-1","Amazon DynamoDB",
"7RRJCN5WW3N79MJB","JRTCKXETXF","7RRJCN5WW3N79MJB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.74167 per GB of IA vector write requests in Asia Pacific (Tokyo)","2026-07-01","0","Inf","GB","0.7416700000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Tokyo)","AWS Region",,,,"APN1-IA-VectorWriteRequest","","ap-northeast-1","Amazon DynamoDB",
"7RSCA8JMGWBZ92TD","JRTCKXETXF","7RSCA8JMGWBZ92TD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.11320 per GB-Month of IA storage in Europe (Spain)","2026-07-01","0","Inf","GB-Mo","0.1132000000","USD",,,,"Database Storage","AmazonDynamoDB","Europe (Spain)","AWS Region","Amazon DynamoDB - Indexed DataStore - IA",,,"EUS2-IA-TimedStorage-ByteHrs","","eu-south-2","Amazon DynamoDB",
"7RYP776BUATYEJWZ","JRTCKXETXF","7RYP776BUATYEJWZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0001983 per hour for units of IA read capacity in EU (Frankfurt)","2026-07-01","0","Inf","ReadCapacityUnit-Hrs","0.0001983000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB Provisioned Read Units IA","EUC1-IA-ReadCapacityUnit-Hrs","CommittedThroughput","eu-central-1","Amazon DynamoDB",
"7UKHN5RHXBZM6G3F","JRTCKXETXF","7UKHN5RHXBZM6G3F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7072 per GB of vector write requests in Israel (Tel Aviv)","2026-07-01","0","Inf","GB","0.7072000000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Israel (Tel Aviv)","AWS Region",,,,"ILC1-VectorWriteRequest","","il-central-1","Amazon DynamoDB","Standard"
"7VPREYYAVVNTF6HA","JRTCKXETXF","7VPREYYAVVNTF6HA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.67 per million write request units (EU (Stockholm))","2026-07-01","0","Inf","WriteRequestUnits","0.0000006700","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","EU (Stockholm)","AWS Region",,"DDB-WriteUnits","DynamoDB PayPerRequest Write Request Units","EUN1-WriteRequestUnits","PayPerRequestThroughput","eu-north-1","Amazon DynamoDB",
"7WCP6CTZ5MJQK3U9","JRTCKXETXF","7WCP6CTZ5MJQK3U9.JRTCKXETXF.HBHVWY47CM","OnDemand","USD 0.0 per ReadCapacityUnit-Hrs for ReadCapacityUnit-HrsCommittedThroughput in EU (Stockholm)","2026-07-01","0","18600","ReadCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","EU (Stockholm)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","EUN1-ReadCapacityUnit-Hrs","CommittedThroughput","eu-north-1","Amazon DynamoDB",
"7WCP6CTZ5MJQK3U9","JRTCKXETXF","7WCP6CTZ5MJQK3U9.JRTCKXETXF.E63J5HTPNN","OnDemand","USD 0.00014 per ReadCapacityUnit-Hrs for ReadCapacityUnit-HrsCommittedThroughput in EU (Stockholm)","2026-07-01","18600","Inf","ReadCapacityUnit-Hrs","0.0001400000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","EU (Stockholm)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","EUN1-ReadCapacityUnit-Hrs","CommittedThroughput","eu-north-1","Amazon DynamoDB",
"7WCP6CTZ5MJQK3U9","YTVHEVGPBZ","7WCP6CTZ5MJQK3U9.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000280000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","EU (Stockholm)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","EUN1-ReadCapacityUnit-Hrs","CommittedThroughput","eu-north-1","Amazon DynamoDB",
"7WCP6CTZ5MJQK3U9","YTVHEVGPBZ","7WCP6CTZ5MJQK3U9.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.322","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","EU (Stockholm)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","EUN1-ReadCapacityUnit-Hrs","CommittedThroughput","eu-north-1","Amazon DynamoDB",
"7WN3C6GDJNPC3QNB","JRTCKXETXF","7WN3C6GDJNPC3QNB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.89 per million replicated IA write request units in Asia Pacific (Tokyo)","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000008900","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Tokyo)","AWS Region",,"DDB-ReplicatedWriteUnitsIA","DynamoDB PayPerRequest Replicated Write Request Units IA","APN1-IA-ReplWriteRequestUnits","PayPerRequestThroughput","ap-northeast-1","Amazon DynamoDB",
"7Z4UGB8GCJSRNRVD","JRTCKXETXF","7Z4UGB8GCJSRNRVD.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of replicated write capacity for a month (free tier)","2026-07-01","0","18600","ReplicatedWriteCapacityUnit-Hrs","0.0000000000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","EUC1-ReplWriteCapacityUnit-Hrs","CommittedThroughput","eu-central-1","Amazon DynamoDB",
"7Z4UGB8GCJSRNRVD","JRTCKXETXF","7Z4UGB8GCJSRNRVD.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000793 per hour for units of replicated write capacity beyond the free tier","2026-07-01","18600","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0007930000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","EUC1-ReplWriteCapacityUnit-Hrs","CommittedThroughput","eu-central-1","Amazon DynamoDB",
"83FPV5JQ2NMUGYEA","JRTCKXETXF","83FPV5JQ2NMUGYEA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1485 per million read request units in EU (Milan)","2026-07-01","0","Inf","ReadRequestUnits","0.0000001485","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","EU (Milan)","AWS Region",,"DDB-ReadUnits","DynamoDB PayPerRequest Read Request Units","EUS1-ReadRequestUnits","PayPerRequestThroughput","eu-south-1","Amazon DynamoDB",
"845SMYS22Q73KXZQ","JRTCKXETXF","845SMYS22Q73KXZQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000894 per hour for units of IA replicated write capacity in Canada (Central)","2026-07-01","0","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0008940000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","Canada (Central)","AWS Region",,"DDB-ReplicatedWriteUnitsIA","DynamoDB Provisioned Replicated Write Units IA","CAN1-IA-ReplWriteCapacityUnit-Hrs","CommittedThroughput","ca-central-1","Amazon DynamoDB",
"854ENPK4YJS8ZHV9","JRTCKXETXF","854ENPK4YJS8ZHV9.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of write capacity for a month (free tier)in Asia Pacific (Hyderabad)","2026-07-01","0","18600","WriteCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS5-WriteCapacityUnit-Hrs","CommittedThroughput","ap-south-2","Amazon DynamoDB",
"854ENPK4YJS8ZHV9","JRTCKXETXF","854ENPK4YJS8ZHV9.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.00074 per hour for units of write capacity beyond the free tier in Asia Pacific (Hyderabad)","2026-07-01","18600","Inf","WriteCapacityUnit-Hrs","0.0007400000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS5-WriteCapacityUnit-Hrs","CommittedThroughput","ap-south-2","Amazon DynamoDB",
"854ENPK4YJS8ZHV9","YTVHEVGPBZ","854ENPK4YJS8ZHV9.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Write Capacity used this month","2026-08-04","0","Inf","WriteCapacityUnit-Hrs","0.0001460000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS5-WriteCapacityUnit-Hrs","CommittedThroughput","ap-south-2","Amazon DynamoDB",
"854ENPK4YJS8ZHV9","YTVHEVGPBZ","854ENPK4YJS8ZHV9.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","1.71","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS5-WriteCapacityUnit-Hrs","CommittedThroughput","ap-south-2","Amazon DynamoDB",
"8883HXVTNA84YK78","JRTCKXETXF","8883HXVTNA84YK78.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.168 per million read request units in Europe (Zurich)","2026-07-01","0","Inf","ReadRequestUnits","0.0000001680","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Europe (Zurich)","AWS Region",,"DDB-ReadUnits","DynamoDB PayPerRequest Read Request Units","EUC2-ReadRequestUnits","PayPerRequestThroughput","eu-central-2","Amazon DynamoDB",
"88UGKEJXFZQCE36A","JRTCKXETXF","88UGKEJXFZQCE36A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1710 per GB for data import in Asia Pacific (Mumbai)","2026-07-01","0","Inf","GB","0.1710000000","USD",,,,"Amazon DynamoDB Import Data Size","AmazonDynamoDB","Asia Pacific (Mumbai)","AWS Region","Amazon DynamoDB - Import Size",,,"APS3-ImportDataSize-Bytes","","ap-south-1","Amazon DynamoDB",
